time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-10-07T21:18:11.711Z,43.5934,-105.3357,0,2.9,ml,15,97,1.078,0.58,us,us6000nx5c,2024-12-23T15:45:55.040Z,"21 km SE of Wright, Wyoming",mining explosion,7.56,1.724,0.055,44,reviewed,us,us
2024-10-05T20:00:49.725Z,43.7752,-105.3302,0,3.1,ml,11,114,0.997,0.64,us,us7000nmxz,2024-12-14T14:51:34.040Z,"13 km ENE of Wright, Wyoming",mining explosion,4.23,1.694,0.074,24,reviewed,us,us
2024-09-26T22:02:57.770Z,43.6587,-105.1983,0,3.4,ml,27,93,0.959,1.04,us,us7000ngpj,2024-12-06T19:30:12.040Z,"25 km ESE of Wright, Wyoming",mining explosion,6.75,1.9,0.052,48,reviewed,us,us
2024-09-25T17:57:50.033Z,41.1324,-112.9107,0,1.6,ml,18,132,0.23,0.44,us,us7000ng7f,2024-12-06T19:30:12.040Z,"66 km W of Hooper, Utah",quarry blast,1.71,1.078,0.056,42,reviewed,us,us
2024-09-24T20:09:05.198Z,43.735,-105.3812,0,3.5,ml,17,122,1.046,0.49,us,us7000ng0i,2024-12-06T19:30:12.040Z,"9 km ESE of Wright, Wyoming",mining explosion,5.16,1.654,0.047,64,reviewed,us,us
2024-09-24T17:41:41.083Z,41.1701,-112.8992,0,1.7,ml,18,111,0.268,0.37,us,us7000nfz9,2024-12-06T19:30:11.040Z,"65 km W of Hooper, Utah",quarry blast,2.1,1.203,0.052,48,reviewed,us,us
2024-09-20T20:04:53.549Z,43.8016,-105.3107,0,3.3,ml,68,54,0.974,0.54,us,us6000ntde,2024-11-23T23:25:42.040Z,"15 km ENE of Wright, Wyoming",mining explosion,5.57,1.755,0.036,104,reviewed,us,us
2024-09-20T18:59:27.566Z,43.5959,-105.2135,0,3.4,ml,33,70,1.001,0.34,us,us6000ntcr,2024-11-23T23:25:41.040Z,"28 km SE of Wright, Wyoming",mining explosion,6.4,1.782,0.043,70,reviewed,us,us
2024-09-17T20:02:55.283Z,43.7517,-105.3487,0,3.4,ml,38,101,1.018,0.64,us,us6000nssk,2024-11-23T23:25:41.040Z,"11 km E of Wright, Wyoming",mining explosion,5.26,1.472,0.04,92,reviewed,us,us
2024-09-14T21:02:05.584Z,43.7178,-105.2688,0,3.1,ml,13,106,0.978,1.04,us,us7000nduj,2024-11-21T22:58:57.040Z,"18 km ESE of Wright, Wyoming",mining explosion,6.36,1.718,0.128,8,reviewed,us,us
2024-09-11T18:05:17.657Z,41.1667,-112.9418,0,1.7,ml,16,156,0.255,0.44,us,us7000nd4p,2024-11-21T22:58:55.040Z,"68 km W of Hooper, Utah",quarry blast,1.82,1.254,0.055,44,reviewed,us,us
2024-09-09T17:59:27.727Z,41.1274,-112.9209,0,1.9,ml,24,77,0.222,0.53,us,us6000nqr2,2024-11-21T22:58:52.040Z,"67 km W of Hooper, Utah",quarry blast,1.84,1.147,0.05,52,reviewed,us,us
2024-09-05T21:50:20.072Z,43.5859,-105.3211,0,2.8,ml,7,145,1.073,0.46,us,usa000p6bq,2024-11-15T16:19:46.040Z,"22 km SE of Wright, Wyoming",mining explosion,3.69,1.747,0.097,14,reviewed,us,us
2024-09-05T20:02:00.042Z,43.7202,-105.3605,0,3.2,ml,18,116,1.038,0.66,us,us6000npx2,2024-11-15T16:19:46.040Z,"11 km ESE of Wright, Wyoming",mining explosion,3.92,1.666,0.115,10,reviewed,us,us
2024-09-04T20:00:07.827Z,43.6644,-105.3562,0,3.3,ml,21,75,1.058,0.33,us,us6000npr0,2024-11-15T16:19:45.040Z,"14 km SE of Wright, Wyoming",mining explosion,4.74,1.628,0.048,64,reviewed,us,us
2024-09-03T21:13:09.062Z,40.6637,-109.5025,0,3.3,ml,42,48,0.106,0.48,us,us6000npk2,2024-11-15T16:19:45.040Z,"21 km NNE of Maeser, Utah",mining explosion,2.52,1.651,0.039,86,reviewed,us,us
2024-09-03T18:04:50.398Z,43.7016,-105.3599,0,3.5,ml,17,116,1.045,0.67,us,us6000npit,2024-11-15T16:19:45.040Z,"11 km ESE of Wright, Wyoming",mining explosion,4.94,1.641,0.05,54,reviewed,us,us
2024-08-31T19:21:27.169Z,43.6693,-105.3656,0,3.4,ml,11,105,1.062,0.8,us,us6000nnx2,2024-11-09T21:18:57.040Z,"13 km SE of Wright, Wyoming",mining explosion,5.65,1.748,0.062,34,reviewed,us,us
2024-08-28T20:01:14.495Z,43.7275,-105.3957,0,3.3,ml,15,78,1.058,0.74,us,us6000nnbh,2024-11-09T21:18:36.040Z,"8 km ESE of Wright, Wyoming",mining explosion,5.33,1.727,0.057,40,reviewed,us,us
2024-08-28T19:00:58.841Z,43.5802,-105.2235,0,3.1,ml,13,79,1.015,0.55,us,us6000nnay,2024-11-09T21:18:35.040Z,"28 km SE of Wright, Wyoming",mining explosion,5.35,1.31,0.066,32,reviewed,us,us
2024-08-27T15:11:30.772Z,43.7675,-105.4183,0,3.5,ml,72,53,1.059,0.58,us,us6000nn2g,2024-11-09T21:18:30.040Z,"6 km ENE of Wright, Wyoming",mining explosion,6.01,1.126,0.037,94,reviewed,us,us
2024-08-26T19:33:49.032Z,41.1393,-112.9368,0,2,ml,19,112,0.229,0.43,us,us6000nmxf,2024-11-09T21:18:24.040Z,"68 km W of Hooper, Utah",quarry blast,2.01,1.219,0.05,52,reviewed,us,us
2024-08-22T17:09:01.662Z,43.6633,-105.2567,0,3.2,ml,21,75,0.994,0.37,us,us7000n8td,2024-11-02T21:28:47.040Z,"21 km ESE of Wright, Wyoming",mining explosion,7.38,1.731,0.128,8,reviewed,us,us
2024-08-21T18:48:57.201Z,41.1633,-112.9472,0,2,ml,27,108,0.25,0.7,us,us7000n8j5,2024-11-02T21:28:40.040Z,"69 km W of Hooper, Utah",quarry blast,1.67,1.53,0.048,58,reviewed,us,us
2024-08-14T19:09:45.266Z,43.5997,-105.2469,0,3.1,ml,16,78,1.019,0.56,us,us6000nk6p,2024-10-26T15:47:59.040Z,"25 km SE of Wright, Wyoming",mining explosion,4.41,1.596,0.048,62,reviewed,us,us
2024-08-14T17:11:51.314Z,43.8921,-105.3913,0,2.9,ml,16,87,1.004,0.75,us,us6000nk4a,2024-10-26T15:47:56.040Z,"17 km NNE of Wright, Wyoming",mining explosion,2.35,1.653,0.049,58,reviewed,us,us
2024-08-11T19:18:23.560Z,43.5745,-105.4102,0,2.9,ml,25,74,1.135,0.39,us,us6000njik,2024-10-24T17:58:11.040Z,"20 km SSE of Wright, Wyoming",mining explosion,5.45,1.844,0.115,10,reviewed,us,us
2024-08-06T17:37:24.162Z,41.1241,-112.9088,0,1.8,ml,17,77,0.223,0.34,us,us6000nie6,2024-10-24T17:56:22.040Z,"66 km W of Hooper, Utah",quarry blast,1.52,1.483,0.055,44,reviewed,us,us
2024-08-05T19:35:56.202Z,43.5961,-105.3827,0,2.8,ml,23,74,1.107,0.54,us,us6000ni8u,2024-10-24T17:56:35.040Z,"19 km SSE of Wright, Wyoming",mining explosion,3.57,1.702,0.128,8,reviewed,us,us
2024-07-31T20:39:46.010Z,40.5285,-112.157666666667,-2,0.57,md,7,93,0.07478,0.23,uu,uu80077081,2024-07-31T21:43:40.510Z,"4 km SW of Bingham Canyon, Utah",quarry blast,0.92,31.61,0.133332918778147,4,reviewed,uu,uu
2024-07-31T19:30:24.963Z,41.1355,-112.8979,0,1.7,ml,23,77,0.237,0.72,us,us6000nh6w,2024-10-11T19:39:05.040Z,"65 km W of Hooper, Utah",quarry blast,1.43,1.505,0.056,42,reviewed,us,us
2024-07-30T18:05:51.793Z,41.1337,-112.9237,0,1.8,ml,19,111,0.227,0.48,us,us6000ngy5,2024-10-11T19:39:05.040Z,"67 km W of Hooper, Utah",quarry blast,1.21,1.493,0.049,54,reviewed,us,us
2024-07-29T17:34:53.824Z,41.094,-112.9133,0,1.7,ml,24,76,0.194,0.82,us,us6000ngqv,2024-10-11T19:39:05.040Z,"66 km NW of Grantsville, Utah",quarry blast,2.14,1.607,0.074,24,reviewed,us,us
2024-07-23T17:37:03.754Z,41.128,-112.916,0,1.7,ml,21,106,0.224,0.61,us,us6000neyk,2024-10-08T21:49:09.005Z,"66 km W of Hooper, Utah",quarry blast,1.03,1.538,0.057,40,reviewed,us,us
2024-07-22T18:17:29.581Z,41.1133,-112.9179,0,2.1,ml,33,77,0.21,0.41,us,us6000nej9,2024-10-08T21:49:08.005Z,"67 km W of Hooper, Utah",quarry blast,1.44,1.689,0.043,70,reviewed,us,us
2024-07-21T18:03:00.360Z,43.8407,-105.2808,0,3.3,ml,23,85,0.941,0.5,us,us7000n0pf,2024-09-28T22:42:55.040Z,"19 km ENE of Wright, Wyoming",mining explosion,7.19,1.712,0.039,88,reviewed,us,us
2024-07-17T18:07:21.059Z,43.7511,-105.3445,0,3.4,ml,33,101,1.015,0.36,us,us7000mzvk,2024-09-28T22:42:12.040Z,"11 km E of Wright, Wyoming",mining explosion,3.24,1.745,0.048,66,reviewed,us,us
2024-07-16T17:39:08.193Z,41.1412,-112.9493,0,1.7,ml,18,113,0.228,0.56,us,us7000mzmf,2024-09-28T22:40:49.040Z,"69 km W of Hooper, Utah",quarry blast,1.23,1.496,0.049,54,reviewed,us,us
2024-07-15T19:06:56.875Z,43.6142,-105.215,0,3.4,ml,17,112,0.992,0.29,us,us7000mzf0,2024-09-28T22:41:52.040Z,"27 km SE of Wright, Wyoming",mining explosion,4.84,1.747,0.048,58,reviewed,us,us
2024-07-15T17:38:51.513Z,41.1176,-112.8783,0,1.7,ml,25,76,0.228,0.66,us,us7000mzej,2024-09-28T22:40:49.040Z,"63 km W of Hooper, Utah",quarry blast,2.03,1.632,0.052,48,reviewed,us,us
2024-07-14T20:36:42.276Z,43.7591,-105.3611,0,3.4,ml,18,123,1.023,0.43,us,us7000mz8y,2024-09-20T16:00:50.040Z,"10 km E of Wright, Wyoming",mining explosion,5.41,1.753,0.045,86,reviewed,us,us
2024-07-11T19:31:48.734Z,40.6552,-109.4543,0,2.9,ml,44,48,0.122,0.76,us,us7000mynf,2024-09-20T16:00:50.040Z,"22 km NNE of Maeser, Utah",mining explosion,2.38,1.701,0.105,12,reviewed,us,us
2024-07-10T20:09:31.393Z,41.1161,-112.9088,0,1.7,ml,24,77,0.216,0.46,us,us7000mye4,2024-09-20T16:00:50.040Z,"66 km W of Hooper, Utah",quarry blast,1.01,1.52,0.052,48,reviewed,us,us
2024-07-09T19:02:33.186Z,43.6656,-105.3715,0,3.3,ml,18,118,1.068,0.38,us,us7000my3t,2024-09-20T16:00:50.040Z,"13 km SE of Wright, Wyoming",mining explosion,8.24,1.758,0.048,62,reviewed,us,us
2024-07-08T18:40:54.243Z,41.1312,-112.946,0,2.1,ml,32,78,0.22,0.54,us,us7000mxv0,2024-09-20T16:00:50.040Z,"69 km W of Hooper, Utah",quarry blast,1.93,1.682,0.042,74,reviewed,us,us
2024-07-06T20:06:56.097Z,43.7886,-105.3015,0,3.4,ml,16,125,0.973,0.43,us,us7000mxgz,2024-09-12T21:52:30.040Z,"15 km ENE of Wright, Wyoming",mining explosion,8.7,1.779,0.044,68,reviewed,us,us
2024-07-02T20:03:46.912Z,43.7355,-105.3818,0,3.4,ml,32,58,1.046,0.68,us,us6000n9vh,2024-09-12T21:52:26.040Z,"9 km E of Wright, Wyoming",mining explosion,6.15,1.486,0.043,88,reviewed,us,us
2024-06-27T20:03:01.106Z,43.6804,-105.3437,0,3.4,ml,17,118,1.043,0.51,us,us6000n8r0,2024-09-04T21:57:42.040Z,"14 km ESE of Wright, Wyoming",mining explosion,8.56,1.339,0.045,64,reviewed,us,us
2024-06-25T18:03:35.667Z,43.7466,-105.3566,0,3.3,ml,35,64,1.025,0.42,us,us6000n84i,2024-09-04T21:57:40.040Z,"10 km E of Wright, Wyoming",mining explosion,5.09,1.654,0.045,76,reviewed,us,us
2024-06-18T16:49:46.650Z,41.1064,-112.9023,0,1.8,ml,31,108,0.209,0.68,us,us7000mt86,2024-08-30T18:17:08.040Z,"65 km W of Hooper, Utah",quarry blast,1.88,1.682,0.046,62,reviewed,us,us
2024-06-11T17:37:36.588Z,41.118,-112.9092,0,1.7,ml,21,76,0.217,0.64,us,us7000mrru,2024-08-23T18:02:10.040Z,"66 km W of Hooper, Utah",quarry blast,1.07,1.518,0.057,40,reviewed,us,us
2024-06-07T20:00:43.325Z,43.8043,-105.3088,0,3.3,ml,39,41,0.972,0.55,us,us7000mr2g,2024-08-16T21:59:26.040Z,"15 km ENE of Wright, Wyoming",mining explosion,2.8,1.759,0.04,81,reviewed,us,us
2024-06-05T21:03:07.533Z,41.1048,-112.8878,0,1.6,ml,20,156,0.213,0.39,us,us7000mqkq,2024-08-16T21:59:25.040Z,"64 km W of Hooper, Utah",quarry blast,1.88,1.552,0.059,38,reviewed,us,us
2024-05-30T19:18:06.781Z,43.6002,-105.23,0,3.4,ml,18,78,1.009,0.51,us,us7000mp2a,2024-08-06T20:32:54.040Z,"26 km SE of Wright, Wyoming",mining explosion,2.58,1.744,0.043,70,reviewed,us,us
2024-05-21T17:55:04.352Z,41.1439,-112.9388,0,1.8,ml,18,113,0.233,0.48,us,us6000n044,2024-08-06T02:10:28.040Z,"68 km W of Hooper, Utah",quarry blast,0.84,1.386,0.052,48,reviewed,us,us
2024-05-14T20:29:51.090Z,43.6283,-105.2618,0,3.3,ml,23,76,1.014,0.33,us,us6000myll,2024-07-26T23:58:09.040Z,"23 km SE of Wright, Wyoming",mining explosion,3.66,1.726,0.049,60,reviewed,us,us
2024-05-13T18:07:05.979Z,41.1026,-112.9117,0,1.4,ml,15,109,0.202,0.47,us,us6000mybl,2024-07-26T23:58:08.040Z,"66 km W of Hooper, Utah",quarry blast,1.73,1.594,0.064,32,reviewed,us,us
2024-05-12T20:00:55.795Z,43.8281,-105.2656,0,3.4,ml,17,152,1.493,0.38,us,us6000my5i,2024-07-20T22:20:09.040Z,"20 km ENE of Wright, Wyoming",mining explosion,6.28,1.881,0.041,80,reviewed,us,us
2024-05-09T20:00:46.865Z,43.8149,-105.2514,0,3.3,ml,16,83,0.929,0.34,us,us6000mxjl,2024-07-20T22:20:05.040Z,"20 km ENE of Wright, Wyoming",mining explosion,7.66,1.747,0.043,70,reviewed,us,us
2024-05-03T20:03:53.617Z,43.8028,-105.3405,0,3.3,ml,44,41,0.994,0.49,us,us6000mw75,2024-07-15T03:58:08.040Z,"13 km ENE of Wright, Wyoming",mining explosion,5.31,1.75,0.037,94,reviewed,us,us
2024-05-02T18:01:28.670Z,43.7536,-105.2918,0,3.5,ml,18,79,0.979,0.4,us,us6000mvs5,2024-07-15T03:58:20.040Z,"16 km E of Wright, Wyoming",mining explosion,7.43,1.734,0.04,84,reviewed,us,us
2024-05-01T20:05:29.043Z,43.6976,-105.3764,0,3.2,ml,18,76,1.057,0.4,us,us6000mvj1,2024-07-15T03:58:34.040Z,"11 km ESE of Wright, Wyoming",mining explosion,6.99,1.357,0.048,62,reviewed,us,us
2024-04-30T17:39:03.417Z,43.5319,-105.1753,0,3.4,ml,15,82,1.013,0.62,us,us6000mv9w,2024-07-15T03:58:43.040Z,"35 km SE of Wright, Wyoming",mining explosion,7.45,1.25,0.046,70,reviewed,us,us
2024-04-22T20:07:23.855Z,43.749,-105.3159,0,3.1,ml,19,79,0.997,0.49,us,us6000mt1h,2024-07-02T22:13:00.040Z,"14 km E of Wright, Wyoming",mining explosion,5.52,1.732,0.044,68,reviewed,us,us
2024-04-22T19:24:00.100Z,43.5214,-105.275,0,3.2,ml,18,80,1.079,0.66,us,us6000muyr,2024-07-02T22:13:00.040Z,"30 km SE of Wright, Wyoming",mining explosion,7.43,1.713,0.048,56,reviewed,us,us
2024-04-21T23:39:17.390Z,43.7643,-105.3249,0,2.7,ml,24,59,0.997,0.36,us,us7000mdqw,2024-06-25T21:03:26.040Z,"13 km E of Wright, Wyoming",mining explosion,3.5,1.726,0.055,50,reviewed,us,us
2024-04-21T20:00:42.184Z,43.7831,-105.3351,0,3.3,ml,20,81,0.997,0.29,us,us7000mdq6,2024-06-25T21:03:26.040Z,"13 km ENE of Wright, Wyoming",mining explosion,7.11,1.74,0.041,78,reviewed,us,us
2024-04-19T19:59:23.283Z,43.7631,-105.3481,0,3.4,ml,57,54,1.013,0.53,us,us7000mda6,2024-06-25T21:03:09.040Z,"11 km E of Wright, Wyoming",mining explosion,5.94,1.703,0.04,84,reviewed,us,us
2024-04-16T19:17:59.188Z,43.6496,-105.2852,0,3.3,ml,17,75,1.019,0.37,us,us7000mci0,2024-06-25T21:02:51.040Z,"20 km SE of Wright, Wyoming",mining explosion,6.02,1.511,0.056,46,reviewed,us,us
2024-04-15T20:07:06.539Z,43.7536,-105.368,0,3.3,ml,20,79,1.03,0.4,us,us7000mc9z,2024-06-25T21:02:45.040Z,"9 km E of Wright, Wyoming",mining explosion,4.12,1.73,0.041,80,reviewed,us,us
2024-04-12T20:02:32.506Z,43.7064,-105.3242,0,3.2,ml,43,53,1.019,0.44,us,us7000mbss,2024-06-17T02:15:18.040Z,"14 km ESE of Wright, Wyoming",mining explosion,1.93,1.728,0.038,90,reviewed,us,us
2024-04-10T20:02:51.537Z,43.7231,-105.3209,0,3.5,ml,22,102,1.01,0.51,us,us7000mb9g,2024-06-17T02:15:06.040Z,"14 km ESE of Wright, Wyoming",mining explosion,2.54,1.749,0.048,66,reviewed,us,us
2024-04-06T15:13:49.212Z,43.6634,-105.4589,0,3,ml,27,75,1.126,1.08,us,us7000mc83,2024-06-12T21:52:00.040Z,"10 km SSE of Wright, Wyoming",mining explosion,7.07,1.446,0.045,66,reviewed,us,us
2024-04-03T21:08:27.031Z,40.6154,-109.4878,0,3.2,ml,13,105,0.881,0.3,us,us7000mbi5,2024-06-12T21:51:59.040Z,"17 km NNE of Maeser, Utah",mining explosion,2.05,0.739,0.037,96,reviewed,us,us
2024-04-03T21:08:17.857Z,40.6356,-109.4957,0,2.8,ml,42,48,0.86,0.58,us,us7000m9qu,2024-06-12T21:51:53.040Z,"19 km NNE of Maeser, Utah",mining explosion,2.37,1.714,0.181,4,reviewed,us,us
2024-04-03T19:59:53.577Z,43.702,-105.2858,0,3.3,ml,18,76,0.996,0.5,us,us7000m9qg,2024-06-12T21:51:53.040Z,"17 km ESE of Wright, Wyoming",mining explosion,5.66,1.7,0.045,76,reviewed,us,us
2024-04-03T18:00:16.262Z,43.746,-105.382,0,3.5,ml,19,79,1.042,0.11,us,us7000m9pq,2024-06-12T21:51:53.040Z,"8 km E of Wright, Wyoming",mining explosion,5.59,1.74,0.046,70,reviewed,us,us
2024-03-30T19:55:24.054Z,40.5344,-112.1243,0,2,ml,27,62,0.118,0.6,us,us7000m8zg,2024-06-01T21:55:45.040Z,"2 km SSE of Bingham Canyon, Utah",mining explosion,1.11,1.249,0.042,74,reviewed,us,us
2024-03-29T21:20:51.896Z,43.6892,-105.3388,0,3,ml,10,136,1.036,0.8,us,us7000m9xg,2024-06-01T21:55:51.040Z,"14 km ESE of Wright, Wyoming",mining explosion,4.6,1.75,0.057,52,reviewed,us,us
2024-03-29T19:35:25.372Z,43.6283,-105.3278,0,3.2,ml,36,52,1.056,0.34,us,us7000m8t1,2024-06-01T21:55:49.040Z,"19 km SE of Wright, Wyoming",mining explosion,6.56,1.724,0.042,74,reviewed,us,us
2024-03-25T19:06:01.897Z,43.6402,-105.2826,0,3.1,ml,16,122,1.022,0.25,us,us7000m8li,2024-06-01T21:55:48.040Z,"20 km SE of Wright, Wyoming",mining explosion,5.62,1.598,0.059,38,reviewed,us,us
2024-03-21T20:00:29.616Z,43.7891,-105.3549,0,3.4,ml,20,81,1.009,0.37,us,us6000mkbv,2024-05-27T14:19:18.040Z,"11 km ENE of Wright, Wyoming",mining explosion,7.21,1.743,0.041,78,reviewed,us,us
2024-03-20T20:15:45.236Z,43.4362,-105.262,0,2.9,ml,24,95,1.121,1.08,us,us6000mk3t,2024-05-27T14:19:18.040Z,"39 km SSE of Wright, Wyoming",mining explosion,5.68,1.715,0.05,54,reviewed,us,us
2024-03-12T23:51:12.928Z,43.7969,-105.3705,0,2.5,ml,10,134,1.017,0.43,us,us6000mjmm,2024-05-18T21:23:52.040Z,"11 km ENE of Wright, Wyoming",mining explosion,4.09,1.742,0.091,16,reviewed,us,us
2024-03-11T19:23:31.044Z,43.7682,-105.2945,0,3.3,ml,17,80,0.975,1.13,us,us7000m4qi,2024-05-18T21:24:31.040Z,"16 km E of Wright, Wyoming",mining explosion,6.13,1.729,0.042,74,reviewed,us,us
2024-03-03T20:09:33.659Z,43.6584,-105.266,0,3.1,ml,19,75,1.002,0.36,us,us6000mgii,2024-05-10T21:25:59.040Z,"20 km ESE of Wright, Wyoming",mining explosion,7.49,1.263,0.045,66,reviewed,us,us
2024-02-26T18:56:50.444Z,43.6671,-105.3699,0,3.1,ml,18,75,1.066,0.5,us,us7000m1py,2024-05-10T21:26:00.040Z,"13 km SE of Wright, Wyoming",mining explosion,7.26,1.273,0.049,54,reviewed,us,us
2024-02-22T22:48:44.440Z,40.6372,-109.486,0,3.2,ml,17,106,0.092,0.68,us,us7000m0yi,2024-05-02T15:50:12.040Z,"19 km NNE of Maeser, Utah",mining explosion,1.62,1.687,0.033,122,reviewed,us,us
2024-02-22T21:17:32.403Z,40.8524,-111.8302,0,1.4,ml,19,93,0.171,0.25,us,us7000m1vw,2024-05-02T15:50:14.040Z,"5 km ESE of Woods Cross, Utah",mining explosion,1.64,1.427,0.055,43,reviewed,us,us
2024-02-22T20:07:53.394Z,43.6868,-105.227,0,3.4,ml,16,75,0.964,0.45,us,us7000m0ww,2024-05-02T15:50:12.040Z,"22 km ESE of Wright, Wyoming",mining explosion,5.31,1.729,0.041,78,reviewed,us,us
2024-02-20T19:00:38.819Z,43.8038,-105.3897,0,3.2,ml,25,59,1.028,0.61,us,us7000m0el,2024-05-02T15:50:12.040Z,"10 km NE of Wright, Wyoming",mining explosion,5.03,1.692,0.042,74,reviewed,us,us
2024-02-17T17:53:58.920Z,41.6813,-108.6722,0,3,ml,57,59,0.885,0.6,us,us7000lzvu,2024-04-24T14:42:05.040Z,"9 km E of Point of Rocks, Wyoming",mining explosion,1.73,1.715,0.03,144,reviewed,us,us
2024-02-16T23:51:27.771Z,43.8471,-105.3694,0,3.1,ml,33,42,1.001,0.66,us,us7000lzs6,2024-04-24T14:42:04.040Z,"14 km NE of Wright, Wyoming",mining explosion,5.31,1.721,0.041,78,reviewed,us,us
2024-02-14T21:59:40.751Z,43.6777,-105.3825,0,3,ml,17,75,1.07,0.86,us,us7000lz9b,2024-04-24T14:42:02.040Z,"12 km SE of Wright, Wyoming",mining explosion,4.87,1.766,0.053,52,reviewed,us,us
2024-02-14T21:03:20.672Z,43.7949,-105.3318,0,3.1,ml,17,82,0.991,0.3,us,us7000lz8u,2024-04-24T14:42:02.040Z,"13 km ENE of Wright, Wyoming",mining explosion,7.24,1.745,0.051,62,reviewed,us,us
2024-02-12T22:06:50.405Z,43.7451,-105.3374,0,3.7,ml,34,41,1.013,0.51,us,us7000lysz,2024-04-24T14:42:01.040Z,"12 km E of Wright, Wyoming",mining explosion,6.03,1.74,0.044,84,reviewed,us,us
